date;temperature_2m;relative_humidity_2m;apparent_temperature;precipitation;rain;weather_code;cloud_cover;wind_direction_10m;wind_speed_10m;is_day
2024-01-01 03:00:00+00:00;23.3245;87.46512;26.718895;0.0;0.0;2.0;51.0;357.13766;7.208994;0.0
2024-01-01 04:00:00+00:00;22.9245;89.60633;26.266884;0.0;0.0;1.0;34.0;334.65387;7.5685663;0.0
2024-01-01 05:00:00+00:00;22.5745;91.80966;26.061338;0.0;0.0;1.0;24.0;334.79892;6.763786;0.0
2024-01-01 06:00:00+00:00;22.3245;93.50156;25.970139;0.0;0.0;2.0;54.0;317.4896;5.8603754;0.0
2024-01-01 07:00:00+00:00;22.0245;94.642975;25.68405;0.0;0.0;2.0;55.0;306.86996;5.3999996;0.0
2024-01-01 08:00:00+00:00;21.8245;95.218475;25.461334;0.0;0.0;2.0;77.0;326.3099;5.1919937;0.0
2024-01-01 09:00:00+00:00;21.474499;96.682076;25.36425;0.0;0.0;3.0;82.0;324.46225;3.096837;0.0
2024-01-01 10:00:00+00:00;21.7745;95.50967;25.906048;0.0;0.0;3.0;98.0;233.13002;1.8;1.0
2024-01-01 11:00:00+00:00;23.4245;89.09661;27.613415;0.0;0.0;1.0;42.0;270.0;3.2399998;1.0
2024-01-01 12:00:00+00:00;25.0745;82.953766;29.498295;0.0;0.0;3.0;94.0;257.4712;3.319036;1.0
2024-01-01 13:00:00+00:00;27.224499;76.00002;31.786598;0.2;0.2;51.0;99.0;289.44012;6.489992;1.0
2024-01-01 14:00:00+00:00;27.3245;77.17579;31.936943;0.7;0.7;53.0;100.0;284.03625;5.937272;1.0
2024-01-01 15:00:00+00:00;27.9245;72.72993;32.01263;0.8;0.8;53.0;100.0;267.3975;7.928178;1.0
2024-01-01 16:00:00+00:00;24.224499;91.0744;27.99488;11.4;11.4;65.0;100.0;277.8532;10.538843;1.0
2024-01-01 17:00:00+00:00;24.1745;88.34393;27.219393;4.0;4.0;63.0;100.0;284.03625;13.358861;1.0
2024-01-01 18:00:00+00:00;25.4245;86.072426;29.443157;0.6;0.6;53.0;100.0;278.42688;9.826088;1.0
2024-01-01 19:00:00+00:00;26.224499;80.11993;29.81248;0.2;0.2;51.0;100.0;284.93146;11.177405;1.0
2024-01-01 20:00:00+00:00;25.974499;81.560486;29.834621;0.0;0.0;3.0;100.0;299.4758;9.511088;1.0
2024-01-01 21:00:00+00:00;26.0745;79.13103;29.9407;0.0;0.0;3.0;100.0;300.06848;7.9036193;1.0
2024-01-01 22:00:00+00:00;25.1245;83.46671;29.33591;0.0;0.0;3.0;100.0;312.27362;5.3517847;1.0
2024-01-01 23:00:00+00:00;24.224499;89.15834;28.732136;0.0;0.0;3.0;100.0;322.12494;4.1046314;0.0
2024-01-02 00:00:00+00:00;23.974499;91.0584;28.503738;0.0;0.0;3.0;100.0;335.55606;4.3498964;0.0
2024-01-02 01:00:00+00:00;23.3745;93.26684;27.604904;1.1;1.1;55.0;100.0;309.8055;5.6233797;0.0
2024-01-02 02:00:00+00:00;23.1245;92.40485;27.131115;0.2;0.2;51.0;100.0;309.8055;5.6233797;0.0
2024-01-02 03:00:00+00:00;22.9245;92.67672;26.799576;0.0;0.0;3.0;100.0;295.01685;5.95906;0.0
2024-01-02 04:00:00+00:00;22.6245;93.8023;26.367638;0.0;0.0;3.0;100.0;303.6901;6.489992;0.0
2024-01-02 05:00:00+00:00;22.474499;94.37153;26.2429;0.0;0.0;3.0;100.0;310.2363;6.1305785;0.0
2024-01-02 06:00:00+00:00;22.3245;94.94504;25.994661;0.1;0.1;51.0;100.0;315.0001;6.618519;0.0
2024-01-02 07:00:00+00:00;22.224499;94.94131;26.17353;0.0;0.0;3.0;100.0;274.76355;4.3349743;0.0
2024-01-02 08:00:00+00:00;21.8745;96.39601;25.83666;0.0;0.0;3.0;100.0;248.19853;3.8773184;0.0
2024-01-02 09:00:00+00:00;21.974499;95.51629;26.258663;0.0;0.0;3.0;100.0;14.036275;1.484318;0.0
2024-01-02 10:00:00+00:00;22.224499;94.07227;26.40553;0.0;0.0;3.0;100.0;350.53775;2.1897945;1.0
2024-01-02 11:00:00+00:00;22.8245;90.4279;26.848902;0.0;0.0;3.0;100.0;339.44388;3.0758414;1.0
2024-01-02 12:00:00+00:00;23.5245;87.48273;27.536797;0.0;0.0;3.0;100.0;330.9455;3.7064266;1.0
2024-01-02 13:00:00+00:00;25.2745;80.48383;29.343517;0.0;0.0;3.0;100.0;308.65982;4.6102495;1.0
2024-01-02 14:00:00+00:00;27.0245;73.24206;31.780285;0.1;0.1;51.0;100.0;302.47116;4.6938257;1.0
2024-01-02 15:00:00+00:00;26.8245;75.018005;30.884174;0.2;0.2;51.0;100.0;302.7352;5.991594;1.0
2024-01-02 16:00:00+00:00;28.2745;69.7614;33.81406;0.3;0.3;51.0;100.0;294.22772;7.8954163;1.0
2024-01-02 17:00:00+00:00;25.6245;78.82723;28.721054;10.4;10.4;65.0;95.0;253.30067;11.27553;1.0
2024-01-02 18:00:00+00:00;24.724499;85.48239;28.570267;3.3;3.3;63.0;100.0;285.94547;7.8625183;1.0
2024-01-02 19:00:00+00:00;25.8245;81.541824;29.452389;0.4;0.4;51.0;86.0;308.0471;10.514218;1.0
2024-01-02 20:00:00+00:00;26.1745;81.58532;30.26751;0.2;0.2;51.0;99.0;330.25522;8.707237;1.0
2024-01-02 21:00:00+00:00;26.1245;75.36509;29.793541;0.3;0.3;51.0;90.0;321.8427;6.4096174;1.0
2024-01-02 22:00:00+00:00;24.9245;86.28577;29.905548;0.2;0.2;51.0;100.0;180.0;1.4399999;1.0
2024-01-02 23:00:00+00:00;24.224499;93.02641;29.52018;0.1;0.1;51.0;100.0;104.03627;1.484318;0.0
2024-01-03 00:00:00+00:00;23.8245;94.42681;28.81596;0.1;0.1;51.0;100.0;75.96373;2.968636;0.0
2024-01-03 01:00:00+00:00;23.0245;94.97096;27.715073;0.9;0.9;53.0;100.0;71.564964;2.2768397;0.0
2024-01-03 02:00:00+00:00;22.9245;95.54759;27.611055;1.1;1.1;55.0;100.0;38.65983;2.3051248;0.0
2024-01-03 03:00:00+00:00;22.8245;96.12819;27.729939;1.7;1.7;61.0;100.0;116.56499;0.8049845;0.0
2024-01-03 04:00:00+00:00;22.6245;95.537735;27.211786;2.8;2.8;63.0;100.0;348.6901;1.835647;0.0
2024-01-03 05:00:00+00:00;22.4245;97.000916;26.673164;2.1;2.1;61.0;100.0;204.44394;4.3498964;0.0
2024-01-03 06:00:00+00:00;22.3745;96.70418;26.967216;2.5;2.5;63.0;100.0;63.435013;1.609969;0.0
2024-01-03 07:00:00+00:00;22.1745;97.58987;26.37594;1.5;1.5;61.0;100.0;37.875053;4.1046314;0.0
2024-01-03 08:00:00+00:00;22.224499;95.52456;26.011803;1.4;1.4;61.0;100.0;21.801476;5.815978;0.0
2024-01-03 09:00:00+00:00;22.3245;94.365326;26.063974;0.0;0.0;3.0;100.0;356.42374;5.771239;0.0
2024-01-03 10:00:00+00:00;22.4245;94.36942;26.167257;0.0;0.0;3.0;100.0;360.0;6.12;1.0
2024-01-03 11:00:00+00:00;23.0245;92.96546;27.219116;0.0;0.0;3.0;100.0;4.763556;4.3349743;1.0
2024-01-03 12:00:00+00:00;23.3745;91.57709;27.350191;0.0;0.0;3.0;100.0;10.007925;6.2145634;1.0
2024-01-03 13:00:00+00:00;26.0245;79.60739;30.256618;0.4;0.4;51.0;100.0;345.06854;5.5887027;1.0
2024-01-03 14:00:00+00:00;24.5245;85.72329;28.120506;14.9;14.9;65.0;100.0;360.0;9.0;1.0
2024-01-03 15:00:00+00:00;24.0245;92.45408;27.503437;4.4;4.4;63.0;100.0;317.29062;12.738099;1.0
2024-01-03 16:00:00+00:00;23.6245;91.3137;26.244083;3.9;3.9;63.0;100.0;305.0959;16.279802;1.0
2024-01-03 17:00:00+00:00;22.8745;95.25529;26.286213;8.5;8.5;65.0;100.0;281.68933;10.661107;1.0
2024-01-03 18:00:00+00:00;23.1245;94.39825;26.733389;4.8;4.8;63.0;100.0;291.80148;9.693296;1.0
2024-01-03 19:00:00+00:00;23.6245;92.15151;27.694542;1.7;1.7;61.0;100.0;321.34018;6.9153743;1.0
2024-01-03 20:00:00+00:00;24.2745;87.81573;28.08765;0.3;0.3;51.0;100.0;327.72437;8.0899935;1.0
2024-01-03 21:00:00+00:00;24.3245;89.166046;28.552937;0.1;0.1;51.0;100.0;321.8427;6.4096174;1.0
2024-01-03 22:00:00+00:00;23.3245;94.406425;27.775787;0.0;0.0;3.0;100.0;327.52884;4.6938257;1.0
2024-01-03 23:00:00+00:00;22.724499;96.125305;27.058937;0.0;0.0;3.0;100.0;41.63345;4.3349743;0.0
2024-01-04 00:00:00+00:00;22.474499;97.00204;26.844849;0.0;0.0;3.0;100.0;60.94549;3.7064266;0.0
2024-01-04 01:00:00+00:00;22.7745;96.71393;27.308596;0.0;0.0;3.0;100.0;23.962492;3.5455887;0.0
2024-01-04 02:00:00+00:00;23.1245;94.111176;28.013798;0.0;0.0;3.0;100.0;180.0;0.71999997;0.0
2024-01-04 03:00:00+00:00;22.6245;97.30126;27.224287;0.0;0.0;3.0;100.0;352.87506;2.9024127;0.0
2024-01-04 04:00:00+00:00;22.3745;98.4899;26.852562;0.0;0.0;3.0;100.0;336.0375;3.5455887;0.0
2024-01-04 05:00:00+00:00;22.5745;97.59705;27.19778;0.0;0.0;3.0;99.0;336.8014;2.7416782;0.0
2024-01-04 06:00:00+00:00;22.0245;99.39193;26.41266;0.0;0.0;3.0;100.0;302.00534;3.396233;0.0
2024-01-04 07:00:00+00:00;22.2745;99.39308;26.961771;0.0;0.0;3.0;100.0;308.65982;2.3051248;0.0
2024-01-04 08:00:00+00:00;22.1745;99.39261;26.731674;0.2;0.2;51.0;100.0;39.805527;2.8116899;0.0
2024-01-04 09:00:00+00:00;21.974499;99.391716;26.47799;0.0;0.0;3.0;100.0;116.56499;2.4149535;0.0
2024-01-04 10:00:00+00:00;22.224499;98.48819;26.2009;0.1;0.1;51.0;100.0;51.842735;6.4096174;1.0
2024-01-04 11:00:00+00:00;23.1745;93.25706;27.77641;0.1;0.1;51.0;100.0;51.34017;2.3051248;1.0
2024-01-04 12:00:00+00:00;24.224499;88.07941;28.583145;0.1;0.1;51.0;100.0;335.55606;4.3498964;1.0
2024-01-04 13:00:00+00:00;22.8745;93.242294;26.643175;1.6;1.6;61.0;100.0;353.9911;6.87779;1.0
2024-01-04 14:00:00+00:00;23.4245;90.74561;27.41085;1.4;1.4;61.0;100.0;360.0;5.7599998;1.0
2024-01-04 15:00:00+00:00;23.6745;93.56514;28.078102;0.8;0.8;53.0;100.0;352.87506;5.8048253;1.0
2024-01-04 16:00:00+00:00;24.2745;91.07756;28.602272;1.1;1.1;55.0;100.0;321.34018;6.9153743;1.0
2024-01-04 17:00:00+00:00;23.8245;90.4962;27.507687;3.6;3.6;63.0;100.0;318.1799;9.178235;1.0
2024-01-04 18:00:00+00:00;25.2745;86.31912;29.44212;0.6;0.6;53.0;100.0;313.26434;8.404285;1.0
2024-01-04 19:00:00+00:00;25.5745;85.56756;29.947845;0.1;0.1;51.0;95.0;328.5705;7.5942082;1.0
2024-01-04 20:00:00+00:00;26.3745;80.62732;30.103619;1.0;1.0;55.0;97.0;315.0001;11.200571;1.0
2024-01-04 21:00:00+00:00;24.1745;87.53983;27.657207;5.8;5.8;63.0;100.0;353.6599;9.779817;1.0
2024-01-04 22:00:00+00:00;23.5245;92.708496;28.016182;0.0;0.0;3.0;100.0;10.304792;4.0249224;1.0
2024-01-04 23:00:00+00:00;23.0245;95.55087;27.652107;0.0;0.0;3.0;100.0;35.537766;3.096837;0.0
2024-01-05 00:00:00+00:00;22.6245;96.12243;26.948242;0.0;0.0;3.0;100.0;26.564985;4.0249224;0.0
2024-01-05 01:00:00+00:00;22.4245;94.08096;26.563025;0.5;0.5;53.0;100.0;333.43503;3.219938;0.0
2024-01-05 02:00:00+00:00;21.974499;95.809654;25.974384;0.0;0.0;3.0;100.0;264.2895;3.6179552;0.0
2024-01-05 03:00:00+00:00;22.2745;94.36323;25.948586;0.0;0.0;3.0;100.0;287.3541;6.0347;0.0
2024-01-05 04:00:00+00:00;22.1245;96.10807;26.180187;0.0;0.0;3.0;100.0;275.19434;3.9763298;0.0
2024-01-05 05:00:00+00:00;22.0245;96.99199;26.05741;0.0;0.0;3.0;100.0;270.0;4.32;0.0
2024-01-05 06:00:00+00:00;22.0745;97.58809;26.271389;0.3;0.3;51.0;100.0;253.30067;3.7585104;0.0
2024-01-05 07:00:00+00:00;21.7745;97.88201;25.84786;0.2;0.2;51.0;100.0;281.3099;3.671294;0.0
2024-01-05 08:00:00+00:00;21.7745;97.88201;25.907848;0.1;0.1;51.0;100.0;276.3401;3.2599385;0.0
2024-01-05 09:00:00+00:00;21.974499;97.28819;26.003098;0.0;0.0;3.0;91.0;294.44394;4.3498964;0.0
2024-01-05 10:00:00+00:00;21.974499;96.39867;25.798798;0.0;0.0;3.0;100.0;326.3099;5.1919937;1.0
2024-01-05 11:00:00+00:00;22.5245;93.51103;26.533903;0.0;0.0;3.0;100.0;307.87503;4.1046314;1.0
2024-01-05 12:00:00+00:00;22.6245;92.66075;26.537085;0.0;0.0;3.0;100.0;315.0001;4.5820518;1.0
2024-01-05 13:00:00+00:00;23.7745;88.31094;27.76471;2.0;2.0;61.0;100.0;317.72638;5.3517847;1.0
2024-01-05 14:00:00+00:00;23.5745;89.65443;27.438272;1.6;1.6;61.0;100.0;321.8427;6.4096174;1.0
2024-01-05 15:00:00+00:00;24.2745;85.69845;28.076538;0.3;0.3;51.0;100.0;310.60123;6.638072;1.0
2024-01-05 16:00:00+00:00;24.1745;85.95088;28.020065;0.3;0.3;51.0;100.0;290.55612;6.151683;1.0
2024-01-05 17:00:00+00:00;25.3245;80.736664;29.274357;0.1;0.1;51.0;100.0;277.1249;5.8048253;1.0
2024-01-05 18:00:00+00:00;26.0745;77.934265;29.742004;0.2;0.2;51.0;100.0;250.0168;8.427383;1.0
2024-01-05 19:00:00+00:00;24.8745;82.93048;28.48352;0.2;0.2;51.0;100.0;224.9999;8.14587;1.0
2024-01-05 20:00:00+00:00;24.9245;80.932205;29.26728;0.1;0.1;51.0;100.0;270.0;1.8;1.0
2024-01-05 21:00:00+00:00;24.6745;83.415695;29.268097;0.1;0.1;51.0;100.0;44.999897;1.0182338;1.0
2024-01-05 22:00:00+00:00;23.6745;90.76217;27.935677;0.1;0.1;51.0;100.0;26.564985;4.829907;1.0
2024-01-05 23:00:00+00:00;23.2745;94.11762;27.704054;0.3;0.3;51.0;100.0;14.036275;4.452954;0.0
2024-01-06 00:00:00+00:00;23.1745;95.555786;27.632734;0.4;0.4;51.0;100.0;41.98713;4.8433046;0.0
2024-01-06 01:00:00+00:00;23.0745;89.61748;26.550869;0.3;0.3;51.0;100.0;323.13;7.2;0.0
2024-01-06 02:00:00+00:00;22.7745;91.54056;26.462276;0.2;0.2;51.0;100.0;345.9637;5.937272;0.0
2024-01-06 03:00:00+00:00;22.5245;92.939835;26.38786;0.1;0.1;51.0;100.0;351.2539;4.73506;0.0
2024-01-06 04:00:00+00:00;22.2745;94.36323;26.303646;0.2;0.2;51.0;100.0;360.0;3.6;0.0
2024-01-06 05:00:00+00:00;22.0245;95.81115;26.09487;0.1;0.1;51.0;100.0;347.4712;3.319036;0.0
2024-01-06 06:00:00+00:00;21.8245;96.394646;25.827215;0.0;0.0;3.0;100.0;18.435053;3.4152596;0.0
2024-01-06 07:00:00+00:00;21.8245;96.09944;25.615974;0.0;0.0;3.0;100.0;22.61991;4.6800003;0.0
2024-01-06 08:00:00+00:00;21.6245;96.68576;25.575706;0.0;0.0;3.0;100.0;26.564985;3.219938;0.0
2024-01-06 09:00:00+00:00;21.474499;96.979645;25.419046;0.0;0.0;3.0;100.0;29.744795;2.9024127;0.0
2024-01-06 10:00:00+00:00;21.7745;95.50967;25.581581;0.0;0.0;3.0;100.0;10.304792;4.0249224;1.0
2024-01-06 11:00:00+00:00;22.1245;95.52126;26.230408;0.3;0.3;51.0;100.0;6.3401003;3.2599385;1.0
2024-01-06 12:00:00+00:00;22.7745;92.668755;26.58199;0.1;0.1;51.0;100.0;10.61961;5.8603754;1.0
2024-01-06 13:00:00+00:00;25.974499;75.11043;29.670158;0.0;0.0;2.0;51.0;323.13;7.2;1.0
2024-01-06 14:00:00+00:00;27.224499;71.508125;31.612091;0.0;0.0;2.0;59.0;330.5242;9.511088;1.0
2024-01-06 15:00:00+00:00;27.8745;69.8994;32.684395;0.1;0.1;51.0;100.0;325.71307;9.585739;1.0
2024-01-06 16:00:00+00:00;27.1745;71.49914;30.49554;0.1;0.1;51.0;84.0;344.3577;9.346143;1.0
2024-01-06 17:00:00+00:00;28.1245;69.09836;32.53749;0.0;0.0;3.0;82.0;351.87;10.182337;1.0
2024-01-06 18:00:00+00:00;28.9245;63.779724;33.4106;0.1;0.1;51.0;100.0;341.56494;9.107359;1.0
2024-01-06 19:00:00+00:00;28.3745;62.88267;30.820599;0.5;0.5;53.0;96.0;334.17905;12.397806;1.0
2024-01-06 20:00:00+00:00;26.5245;76.1225;29.966045;0.6;0.6;53.0;100.0;14.534496;10.041354;1.0
2024-01-06 21:00:00+00:00;25.8745;79.34482;29.841198;0.0;0.0;3.0;100.0;40.601215;6.638072;1.0
2024-01-06 22:00:00+00:00;24.5745;85.20699;29.003433;1.1;1.1;55.0;100.0;324.46225;3.096837;1.0
2024-01-06 23:00:00+00:00;23.1745;95.26574;27.364017;3.9;3.9;63.0;100.0;3.179772;6.489992;0.0
2024-01-07 00:00:00+00:00;23.0245;95.841965;27.380463;0.8;0.8;53.0;100.0;24.775122;5.154415;0.0
2024-01-07 01:00:00+00:00;23.974499;86.4588;27.548904;0.0;0.0;2.0;53.0;351.87;7.6367526;0.0
2024-01-07 02:00:00+00:00;23.3745;88.820404;26.782103;0.0;0.0;2.0;52.0;336.8014;8.225035;0.0
2024-01-07 03:00:00+00:00;22.974499;90.43816;26.597612;0.0;0.0;3.0;97.0;343.61038;6.379216;0.0
2024-01-07 04:00:00+00:00;22.8745;90.70904;26.345844;0.0;0.0;3.0;100.0;354.2895;7.2359104;0.0
2024-01-07 05:00:00+00:00;22.8245;90.98427;26.444843;0.1;0.1;51.0;100.0;349.99207;6.2145634;0.0
2024-01-07 06:00:00+00:00;22.5745;92.374535;26.306925;0.0;0.0;3.0;100.0;352.40543;5.4477882;0.0
2024-01-07 07:00:00+00:00;22.4245;92.3662;25.92469;0.0;0.0;3.0;100.0;340.55988;6.489992;0.0
2024-01-07 08:00:00+00:00;22.1245;93.49207;26.020151;0.0;0.0;3.0;100.0;341.56494;3.4152596;0.0
2024-01-07 09:00:00+00:00;22.1245;93.20527;26.016285;0.0;0.0;3.0;100.0;353.6599;3.2599385;0.0
2024-01-07 10:00:00+00:00;22.224499;92.63938;25.961594;0.0;0.0;3.0;92.0;360.0;4.32;1.0
2024-01-07 11:00:00+00:00;23.2745;87.72958;27.154818;0.0;0.0;3.0;100.0;338.19852;3.8773184;1.0
2024-01-07 12:00:00+00:00;23.974499;85.145325;27.868988;0.0;0.0;3.0;100.0;331.38962;4.510787;1.0
2024-01-07 13:00:00+00:00;26.6745;76.61093;30.473701;0.1;0.1;51.0;92.0;331.55716;9.826088;1.0
2024-01-07 14:00:00+00:00;27.0245;75.05019;30.73175;0.1;0.1;51.0;91.0;311.82007;9.178235;1.0
2024-01-07 15:00:00+00:00;28.0245;71.43361;32.69206;0.2;0.2;51.0;27.0;307.87503;8.209263;1.0
2024-01-07 16:00:00+00:00;29.1245;67.42238;34.738064;0.2;0.2;51.0;95.0;322.3057;10.009036;1.0
2024-01-07 17:00:00+00:00;25.724499;79.56658;28.65472;3.7;3.7;63.0;83.0;274.63538;13.363711;1.0
2024-01-07 18:00:00+00:00;26.3245;76.32411;29.886154;2.3;2.3;61.0;88.0;267.6141;8.647496;1.0
2024-01-07 19:00:00+00:00;26.5245;79.193275;31.564968;1.1;1.1;55.0;89.0;243.43501;1.609969;1.0
2024-01-07 20:00:00+00:00;26.2745;79.64132;31.09623;0.1;0.1;51.0;100.0;180.0;2.52;1.0
2024-01-07 21:00:00+00:00;25.9245;82.05092;30.660076;0.0;0.0;3.0;100.0;209.0545;3.7064266;1.0
2024-01-07 22:00:00+00:00;24.9245;90.29731;29.924473;0.3;0.3;51.0;100.0;180.0;4.32;1.0
2024-01-07 23:00:00+00:00;24.3245;91.08078;29.318577;0.4;0.4;51.0;100.0;44.999897;2.5455842;0.0
2024-01-08 00:00:00+00:00;23.9245;93.29365;28.806278;0.0;0.0;3.0;100.0;40.601215;3.319036;0.0
2024-01-08 01:00:00+00:00;23.724499;89.39228;28.429764;0.3;0.3;51.0;100.0;224.9999;1.0182338;0.0
2024-01-08 02:00:00+00:00;23.3745;94.12192;28.07732;1.1;1.1;55.0;100.0;345.9637;2.968636;0.0
2024-01-08 03:00:00+00:00;23.1245;94.68605;27.958805;2.1;2.1;61.0;100.0;75.96373;1.484318;0.0
2024-01-08 04:00:00+00:00;22.8745;95.25529;27.674938;1.8;1.8;61.0;100.0;288.43503;1.1384199;0.0
2024-01-08 05:00:00+00:00;22.6245;96.415985;27.510685;2.1;2.1;61.0;100.0;90.0;0.35999998;0.0
2024-01-08 06:00:00+00:00;22.3745;97.29624;26.9054;2.6;2.6;63.0;100.0;63.435013;2.4149535;0.0
2024-01-08 07:00:00+00:00;22.2745;97.88989;26.706064;2.1;2.1;61.0;100.0;54.46224;3.096837;0.0
2024-01-08 08:00:00+00:00;22.2745;97.29421;26.536665;2.5;2.5;63.0;100.0;21.801476;3.8773184;0.0
2024-01-08 09:00:00+00:00;22.224499;96.996445;26.573606;3.1;3.1;63.0;100.0;29.744795;2.9024127;0.0
2024-01-08 10:00:00+00:00;22.0745;97.2902;26.077972;3.4;3.4;63.0;100.0;17.102825;4.896529;1.0
2024-01-08 11:00:00+00:00;22.1245;96.10807;26.008383;3.5;3.5;63.0;100.0;24.775122;5.154415;1.0
2024-01-08 12:00:00+00:00;22.4245;94.94873;26.499807;3.6;3.6;63.0;100.0;19.983198;4.2136917;1.0
2024-01-08 13:00:00+00:00;23.6245;89.932175;28.146332;0.5;0.5;53.0;100.0;341.56494;2.2768397;1.0
2024-01-08 14:00:00+00:00;23.9245;89.407326;28.312244;0.5;0.5;53.0;100.0;360.0;3.96;1.0
2024-01-08 15:00:00+00:00;25.6245;80.03999;29.606606;0.2;0.2;51.0;100.0;339.44388;6.151683;1.0
2024-01-08 16:00:00+00:00;26.8745;77.57815;31.906876;0.0;0.0;3.0;100.0;328.39255;5.495161;1.0
2024-01-08 17:00:00+00:00;27.3745;73.301674;32.479977;0.0;0.0;3.0;100.0;318.01288;4.8433046;1.0
2024-01-08 18:00:00+00:00;28.0745;68.66827;32.71646;0.0;0.0;3.0;100.0;311.63345;4.3349743;1.0
2024-01-08 19:00:00+00:00;28.0745;67.62663;31.994965;0.0;0.0;3.0;100.0;270.0;5.04;1.0
2024-01-08 20:00:00+00:00;27.5245;70.69323;31.599812;0.0;0.0;3.0;100.0;261.2539;4.73506;1.0
2024-01-08 21:00:00+00:00;27.1745;74.39228;31.724743;0.0;0.0;3.0;100.0;237.99466;3.396233;1.0
2024-01-08 22:00:00+00:00;25.9245;84.57423;31.018147;0.0;0.0;3.0;100.0;186.3401;3.2599385;1.0
2024-01-08 23:00:00+00:00;25.4245;84.00953;30.27238;0.0;0.0;3.0;100.0;135.0001;2.5455842;0.0
2024-01-09 00:00:00+00:00;24.724499;86.00456;28.926804;0.0;0.0;3.0;100.0;97.12492;5.8048253;0.0
2024-01-09 01:00:00+00:00;23.1745;89.8998;26.878555;0.0;0.0;3.0;100.0;54.46224;6.193674;0.0
2024-01-09 02:00:00+00:00;23.1245;89.621155;26.669264;0.0;0.0;2.0;67.0;51.34017;6.9153743;0.0
2024-01-09 03:00:00+00:00;22.9245;92.111694;26.60528;0.0;0.0;3.0;94.0;38.65983;6.9153743;0.0
2024-01-09 04:00:00+00:00;22.6245;94.37769;26.21632;0.0;0.0;3.0;85.0;30.068504;7.9036193;0.0
2024-01-09 05:00:00+00:00;22.3245;94.94504;25.852373;0.0;0.0;3.0;99.0;31.429514;7.5942082;0.0
2024-01-09 06:00:00+00:00;22.0745;95.227295;25.567774;0.0;0.0;3.0;100.0;23.962492;7.0911775;0.0
2024-01-09 07:00:00+00:00;22.0745;94.35499;25.666862;0.0;0.0;3.0;100.0;10.61961;5.8603754;0.0
2024-01-09 08:00:00+00:00;21.974499;94.93201;25.998327;0.0;0.0;3.0;99.0;29.744795;2.9024127;0.0
2024-01-09 09:00:00+00:00;21.6745;96.095085;25.570583;0.0;0.0;3.0;99.0;18.435053;3.4152596;0.0
2024-01-09 10:00:00+00:00;21.7745;96.09798;25.954096;0.0;0.0;3.0;97.0;101.3099;1.835647;1.0
2024-01-09 11:00:00+00:00;23.2745;90.45869;27.755981;0.0;0.0;3.0;88.0;116.56499;1.609969;1.0
2024-01-09 12:00:00+00:00;24.8745;83.43839;28.984406;0.0;0.0;3.0;82.0;171.86998;5.0911684;1.0
2024-01-09 13:00:00+00:00;23.4245;85.87721;26.566729;0.2;0.2;51.0;100.0;164.74483;8.209263;1.0
2024-01-09 14:00:00+00:00;23.6745;85.11436;26.859089;0.3;0.3;51.0;100.0;180.0;8.28;1.0
2024-01-09 15:00:00+00:00;23.5745;86.686356;27.179409;0.6;0.6;53.0;100.0;183.3664;6.130579;1.0
2024-01-09 16:00:00+00:00;24.0745;86.732895;27.998287;0.5;0.5;53.0;100.0;187.12492;5.8048253;1.0
2024-01-09 17:00:00+00:00;24.6745;81.64761;27.907852;0.5;0.5;53.0;100.0;180.0;9.36;1.0
2024-01-09 18:00:00+00:00;23.6245;86.42559;27.217108;0.8;0.8;53.0;64.0;190.00792;6.2145634;1.0
2024-01-09 19:00:00+00:00;25.3745;80.00656;29.669098;0.0;0.0;3.0;98.0;195.52417;6.725354;1.0
2024-01-09 20:00:00+00:00;25.1245;79.48454;28.347298;0.1;0.1;51.0;99.0;198.43504;9.107359;1.0
2024-01-09 21:00:00+00:00;24.724499;80.90645;28.323475;0.0;0.0;3.0;99.0;186.70975;6.162207;1.0
2024-01-09 22:00:00+00:00;24.0245;85.93619;28.212734;0.0;0.0;3.0;100.0;180.0;3.2399998;1.0
2024-01-09 23:00:00+00:00;22.974499;91.55278;27.152388;0.0;0.0;3.0;100.0;139.39879;3.319036;0.0
2024-01-10 00:00:00+00:00;23.1745;89.624855;27.702211;0.4;0.4;51.0;100.0;360.0;0.35999998;0.0
2024-01-10 01:00:00+00:00;23.1745;90.175446;27.221992;0.0;0.0;3.0;100.0;153.43501;4.0249224;0.0
2024-01-10 02:00:00+00:00;22.7745;92.38555;26.936893;0.0;0.0;3.0;100.0;90.0;3.2399998;0.0
2024-01-10 03:00:00+00:00;22.474499;91.80373;25.741829;0.1;0.1;51.0;100.0;59.93151;7.9036193;0.0
2024-01-10 04:00:00+00:00;22.224499;92.07162;25.854263;0.0;0.0;3.0;98.0;57.528828;4.6938257;0.0
2024-01-10 05:00:00+00:00;21.7745;95.50967;25.716927;0.0;0.0;3.0;100.0;54.46224;3.096837;0.0
2024-01-10 06:00:00+00:00;21.8745;96.69191;25.959473;0.0;0.0;3.0;100.0;63.435013;3.219938;0.0
2024-01-10 07:00:00+00:00;22.1245;96.99423;26.545012;0.0;0.0;3.0;100.0;135.0001;2.0364676;0.0
2024-01-10 08:00:00+00:00;22.0745;96.40134;26.487381;0.0;0.0;3.0;100.0;224.9999;1.5273507;0.0
2024-01-10 09:00:00+00:00;22.0245;96.69557;26.26034;0.0;0.0;3.0;100.0;293.1986;2.7416782;0.0
